test_name,metric,control_rate,treatment_rate,control_ci_lower,control_ci_upper,treatment_ci_lower,treatment_ci_upper,control_n,treatment_n,z_statistic,p_value,is_significant,relative_lift,absolute_lift,pooled_se,sample_size,information_fraction,adjusted_alpha,sequential_significant
Social Proof Test,clicked_cta,0.20551931761164074,0.22172396611858494,0.19758558727241998,0.2134530479508615,0.21359636183805544,0.22985157039911444,9965,10035,-2.795519739439838,0.005181633735881563,True,0.07884732537680611,0.016204648506944197,0.005796649645618764,20000,0.08063443170868392,5.120126544966297e-12,False
Social Proof Test,clicked_cta,0.20565321614063123,0.22174861221252973,0.19773621888943899,0.21357021339182347,0.21364206415956716,0.2298551602654923,10012,10088,-2.783216608109361,0.005382285942839871,True,0.07826474282265555,0.0160953960718985,0.0057830195555034795,20100,0.08103760386722735,5.77826675396409e-12,False
Social Proof Test,clicked_cta,0.20520719467355658,0.22156456545328992,0.19731663861043985,0.2130977507366733,0.21348003467182539,0.22964909623475446,10063,10137,-2.8370719407069753,0.004552935203652059,True,0.07971148772709764,0.016357370779733343,0.005765581952658282,20200,0.08144077602577077,6.513012351661018e-12,False
Social Proof Test,clicked_cta,0.2050445103857567,0.22129538763493622,0.1971746325138755,0.2129143882576379,0.21323541525307518,0.22935536001679727,10110,10190,-2.8265991356974918,0.004704517948203487,True,0.079255363718864,0.016250877249179535,0.005749268456197085,20300,0.08184394818431419,7.332801033044234e-12,False
Social Proof Test,clicked_cta,0.20468181371102587,0.2212449916935405,0.19683918302547515,0.21252444439657658,0.21320262715688937,0.22928735623019164,10167,10233,-2.889060296143032,0.0038639497532833755,True,0.08092159084489492,0.016563177982514637,0.00573306760147128,20400,0.08224712034285761,8.246292537705813e-12,False
Social Proof Test,clicked_cta,0.20499265785609397,0.22129314535731648,0.19716406641844125,0.21282124929374668,0.21327051241156827,0.22931577830306468,10215,10285,-2.8493182184385466,0.004381303470938761,True,0.07951742111986053,0.01630048750122251,0.005720837846660501,20500,0.08265029250140102,9.263034783657531e-12,False
Social Proof Test,clicked_cta,0.2051781195250146,0.22138291690877396,0.19736941949128906,0.21298681955874016,0.21337506473578907,0.22939076908175884,10274,10326,-2.838867434189366,0.004527396149775553,True,0.0789791690326108,0.01620479738375935,0.005708190945656681,20600,0.08305346465994444,1.0393463867330865e-11,False
Social Proof Test,clicked_cta,0.205324298160697,0.22131147540983606,0.19753473557853798,0.21311386074285601,0.213321552908463,0.22930139791120913,10330,10370,-2.8073814274427544,0.0049946063419289075,True,0.0778630556264057,0.015987177249139062,0.005694693671782887,20700,0.08345663681848786,1.1649126108181918e-11,False
Social Proof Test,clicked_cta,0.20493303786491954,0.22157182612033394,0.1971673813416065,0.21269869438823258,0.2135981253353541,0.22954552690531377,10379,10421,-2.9291749552399944,0.0033986306695982264,True,0.08119134146823981,0.0166387882554144,0.0056803668301373764,20800,0.08385980897703128,1.3042233959481564e-11,False
Social Proof Test,clicked_cta,0.20490703469426874,0.22147907510032486,0.19716223723633616,0.21265183215220132,0.2135237263832181,0.22943442381743162,10434,10466,-2.924748876656789,0.003447342945522798,True,0.08087589784695487,0.016572040406056116,0.005666141301334295,20900,0.0842629811355747,1.4586332142130232e-11,False
Social Proof Test,clicked_cta,0.20486641221374047,0.22167300380228136,0.19713919927641818,0.21259362515106275,0.21373561468607608,0.22961039291848664,10480,10520,-2.972823383143829,0.002950741899630304,True,0.0820368327191004,0.016806591588540892,0.005653410721886725,21000,0.08466615329411813,1.6296075600052973e-11,False
Social Proof Test,clicked_cta,0.20482385338524356,0.22140221402214022,0.19711596845185847,0.21253173831862865,0.2134867076283602,0.22931772041592025,10531,10569,-2.9402200720360687,0.0032797920679560324,True,0.08093959938208564,0.01657836063689666,0.00563847611087708,21100,0.08506932545266153,1.8187229500199464e-11,False
Social Proof Test,clicked_cta,0.20469163828982218,0.2217726759503199,0.19700055810748773,0.21238271847215662,0.21387444963027374,0.22967090227036607,10572,10628,-3.0358777060141144,0.0023983662013183716,True,0.08344765718428006,0.017081037660497733,0.0056263918756213295,21200,0.08547249761120496,2.027711332175386e-11,False
Social Proof Test,clicked_cta,0.20466516177577126,0.22150356205474317,0.19699618236538524,0.2123341411861573,0.21362357943315327,0.22938354467633307,10632,10668,-3.0006100812613603,0.0026943934338294626,True,0.08227291901012375,0.016838400278971905,0.005611658903676542,21300,0.08587566976974838,2.2584156766924934e-11,False
Social Proof Test,clicked_cta,0.2046794571829668,0.22118525431637892,0.19702932293937078,0.2123295914265628,0.21332661835106742,0.22904389028169042,10685,10715,-2.9490185342535042,0.003187848572688136,True,0.08064217758139397,0.01650579713341213,0.005597047608108812,21400,0.0862788419282918,2.5128787939365793e-11,False
Social Proof Test,clicked_cta,0.20482264221208454,0.2209313133190817,0.19719049537156977,0.21245478905259932,0.2130919886943045,0.22877063794385888,10741,10759,-2.885081746953568,0.003913120381117723,True,0.07864692561829836,0.016108671106997152,0.0055834366301775375,21500,0.08668201408683522,2.7932545165754163e-11,False
Social Proof Test,clicked_cta,0.20485724879495737,0.2211431742508324,0.19724126796640912,0.21247322962350562,0.21332040252836992,0.2289659459732949,10788,10812,-2.9229743345056263,0.0034670509331953363,True,0.07949889765519454,0.01628592545587504,0.005571696358609847,21600,0.08708518624537864,3.1019187218817024e-11,False
Social Proof Test,clicked_cta,0.20463356101163005,0.22087244616234125,0.1970368476987582,0.2122302743245019,0.21307255948641718,0.22867233283826532,10834,10866,-2.9224920299956225,0.0034724250796980397,True,0.07935592319477003,0.016238885150711202,0.005556519909734545,21700,0.08748835840392206,3.44138051389109e-11,False
Social Proof Test,clicked_cta,0.2044473031333272,0.22066501786205,0.19687027419952097,0.21202433206713345,0.21288599108945894,0.22844404463464107,10883,10917,-2.9263839390205955,0.0034292743331184815,True,0.07932466938997314,0.0162177147287228,0.0055418957548511415,21800,0.08789153056246547,3.814415450165143e-11,False
Social Proof Test,clicked_cta,0.20466605672461116,0.22078395624430264,0.1971023326047287,0.21222978084449362,0.21302224510760628,0.228545667380999,10930,10970,-2.9141796090812004,0.003566246620984295,True,0.07875218674574333,0.016117899519691475,0.005530853166862018,21900,0.0882947027210089,4.223932315028378e-11,False
Social Proof Test,clicked_cta,0.2049157942649067,0.22078983204720834,0.1973676126611419,0.2124639758686715,0.21304391787802104,0.22853574621639564,10985,11015,-2.8760247828642513,0.004027180912744129,True,0.0774661506168741,0.015874037782301648,0.005519437063575159,22000,0.08869787487955232,4.673150755252209e-11,False
Social Proof Test,clicked_cta,0.20507936507936508,0.22058690744920995,0.19754265759985426,0.2126160725588759,0.21286454932769744,0.22830926557072245,11025,11075,-2.816060129335249,0.0048616566637780575,True,0.07561727316565219,0.015507542369844862,0.0055068221762386614,22100,0.08910104703809574,5.165445848831496e-11,False
Social Proof Test,clicked_cta,0.205158264947245,0.2209522095220952,0.19764226550167385,0.21267426439281617,0.213237799077651,0.22866661996653942,11089,11111,-2.8735108381719128,0.004059371496090011,True,0.07698419841341268,0.0157939445748502,0.005496392902035506,22200,0.08950421919663916,5.7045035362079943e-11,False
Social Proof Test,clicked_cta,0.20540443486848012,0.2215751276767315,0.19790198735987397,0.21290688237708627,0.21387025629974585,0.22927999905371713,11139,11161,-2.946484831975642,0.003214081819653749,True,0.07872611328282866,0.01617069280825137,0.0054881303418788645,22300,0.08990739135518258,6.29427621134937e-11,False
Social Proof Test,clicked_cta,0.20520153722405934,0.22156810275622157,0.19771861436268495,0.21268446008543374,0.21388051925747653,0.22925568625496662,11189,11211,-2.989389300592805,0.0027953571936442023,True,0.07975849378892125,0.01636656553216223,0.005474885967149441,22400,0.090310563513726,6.938982721749198e-11,False
Social Proof Test,clicked_cta,0.20476995639405535,0.22152179703453787,0.19730886415417148,0.2122310486339392,0.21385255382634172,0.229191040242734,11237,11263,-3.067826091868544,0.0021562206219321125,True,0.08180809790399916,0.016751840640482518,0.005460492263523109,22500,0.09071373567226941,7.643174981808443e-11,False
Social Proof Test,clicked_cta,0.2048555732766259,0.22140710624005658,0.19740954005442818,0.21230160649882363,0.21375658545284662,0.22905762702726654,11286,11314,-3.037943661499951,0.002381984827239046,True,0.08079610770989559,0.016551532963430676,0.005448268568370534,22600,0.09111690783081283,8.411693563914469e-11,False
Social Proof Test,clicked_cta,0.20534532945223605,0.22106837982927044,0.19790947890179073,0.21278118000268137,0.21343855497065858,0.2286982046878823,11337,11363,-2.8918908894167323,0.003829309093425968,True,0.07656882393661464,0.015723050377034392,0.005436944538459259,22700,0.09152007998935625,9.249778720743507e-11,False
Social Proof Test,clicked_cta,0.2051822573561704,0.22128777923784493,0.1977642842934273,0.21260023041891352,0.2136726488557131,0.22890290961997675,11385,11415,-2.9686036289369664,0.0029915621073514616,True,0.07849373571184265,0.016105521881674523,0.005425285384914046,22800,0.09192325214789968,1.016295936295819e-10,False
Social Proof Test,clicked_cta,0.20521343596920924,0.22122427624694804,0.19781031003043453,0.21261656190798395,0.2136275435925504,0.22882100890134568,11432,11468,-2.9576870162491495,0.0030995666390092355,True,0.0780204288384953,0.016010840277738803,0.0054132976849062524,22900,0.0923264243064431,1.1157252899351988e-10,False
Social Proof Test,clicked_cta,0.2056749934720167,0.22126661454261143,0.19828410174881628,0.21306588519521713,0.21368356477006403,0.22884966431515882,11489,11511,-2.8853121303465583,0.0039102576593957345,True,0.07580708187899399,0.015591621070594724,0.005403790081013522,23000,0.09272959646498652,1.223896539670477e-10,False
Social Proof Test,clicked_cta,0.20591039084842708,0.22091514574863766,0.19853240373351397,0.2132883779633402,0.21335281762613142,0.2284774738711439,11539,11561,-2.783016361773688,0.005385609010204067,True,0.0728703143070412,0.015004754900210582,0.005391543904056556,23100,0.09313276862352993,1.3414913624387736e-10,False
Social Proof Test,clicked_cta,0.20562602467857452,0.22108345534407028,0.19826773885979215,0.2129843104973569,0.21353536891136132,0.22863154177677925,11589,11611,-2.873459363311231,0.004060033055083811,True,0.07517254048780125,0.015457430665495764,0.005379380290829446,23200,0.09353594078207335,1.4692358440981934e-10,False
Social Proof Test,clicked_cta,0.205687773863734,0.22107880970757224,0.19834449333442056,0.21303105439304743,0.21354697966337932,0.22861063975176515,11639,11661,-2.867136990312603,0.0041420367890629365,True,0.0748271788581593,0.015391035843838247,0.005368085269675297,23300,0.09393911294061677,1.6079026998738755e-10,False
Social Proof Test,clicked_cta,0.20597551579488058,0.22117928150866115,0.19864165223942853,0.21330937935033262,0.21366489060686933,0.22869367241045296,11681,11719,-2.8373554620503323,0.00454889374660216,True,0.07381346105680417,0.01520376571378057,0.005358428267846995,23400,0.09434228509916019,1.7583157152500917e-10,False
Social Proof Test,clicked_cta,0.205947511929107,0.22101326079564773,0.19863122177223602,0.213263802085978,0.21351527209671478,0.22851124949458068,11736,11764,-2.818083979481455,0.004831117212251743,True,0.07315334244837479,0.015065748866540718,0.005346096488335635,23500,0.09474545725770361,1.921351966416296e-10,False
Social Proof Test,clicked_cta,0.20606214977075904,0.22085941465065131,0.19875741111383544,0.21336688842768264,0.21338170693727554,0.2283371223640271,11778,11822,-2.7738133641280465,0.005540345302196956,True,0.07180971806978624,0.014797264879892275,0.005334628879958484,23600,0.09514862941624704,2.0979462611592226e-10,False
Social Proof Test,clicked_cta,0.20615332600794523,0.22082736540567866,0.1988637737856363,0.21344287823025415,0.2133648658673434,0.2282898649440139,11831,11869,-2.7564075666810894,0.005844012759143634,True,0.07118022144919402,0.01467403939773343,0.0053236101856308626,23700,0.09555180157479046,2.2890911388628865e-10,False
Social Proof Test,clicked_cta,0.2060458066689121,0.22115062059711507,0.19877148318050195,0.21332013015732224,0.2137014498752922,0.22859979131893796,11876,11924,-2.842762953657291,0.004472432065865517,True,0.07330803850075138,0.015104813928202981,0.00531342717435171,23800,0.09595497373333386,2.4958413114006817e-10,False
Social Proof Test,clicked_cta,0.20632391176717269,0.22083994322451364,0.19906031463174936,0.213587508902596,0.21341101401551107,0.2282688724335162,11923,11977,-2.7377551820488613,0.006186010723120925,True,0.0703555459617383,0.014516031457340955,0.005302165640127673,23900,0.09635814589187729,2.7193203244735287e-10,False
Social Proof Test,clicked_cta,0.20671791443850268,0.22049534574468085,0.1994628682516082,0.21397296062539717,0.21308756279207788,0.22790312869728382,11968,12032,-2.603762982593556,0.009220649778392927,True,0.06664846316586111,0.013777431306178173,0.005291353859119216,24000,0.09676131805042071,2.960713896271727e-10,False
Social Proof Test,clicked_cta,0.20675878142167473,0.2205030613933477,0.1995171086642325,0.21400045417911695,0.21311175314186226,0.22789436964483312,12014,12086,-2.602783899070291,0.00924702195473643,True,0.06647495152160988,0.013744279971672962,0.005280607420609291,24100,0.09716449020896413,3.221289901489399e-10,False
Social Proof Test,clicked_cta,0.20722811671087532,0.22041858932102834,0.19999540947292443,0.2144608239488262,0.21304353618344632,0.22779364245861036,12064,12136,-2.5022688975913874,0.012340016040727046,True,0.06365194462755441,0.01319047261015302,0.005271404932879033,24200,0.09756766236750755,3.502382828202144e-10,False
Social Proof Test,clicked_cta,0.20684818481848186,0.22060755336617405,0.1996370967531484,0.21405927288381532,0.21324357112957096,0.22797153560277714,12120,12180,-2.6160180426857855,0.008896185655298254,True,0.066519165057052,0.013759368547692191,0.00525966118091673,24300,0.09797083452605097,3.805413761881482e-10,False
Social Proof Test,clicked_cta,0.20683985531075305,0.22066034651847008,0.19964192828110153,0.21403778234040458,0.21331260463293178,0.22800808840400838,12164,12236,-2.63292178447252,0.008465383966958125,True,0.06681735097403416,0.013820491207717028,0.005249108153999276,24400,0.0983740066845944,4.1318837240567063e-10,False
Social Proof Test,clicked_cta,0.206845725515886,0.22054036458333334,0.19966188300198148,0.21402956802979053,0.21320961560063817,0.22787111356602852,12212,12288,-2.61453571169278,0.00893488194541601,True,0.06620701990960683,0.013694639067447334,0.005237885643023306,24500,0.0987771788431378,4.48338255409908e-10,False
Social Proof Test,clicked_cta,0.20707935731180166,0.22035821379366238,0.19990689274921375,0.21425182187438957,0.21304479767701967,0.2276716299103051,12261,12339,-2.540213259165409,0.01107848943361089,True,0.06412448181334948,0.013278856481860724,0.0052274573538063935,24600,0.09918035100168122,4.861591129667886e-10,False
Social Proof Test,clicked_cta,0.2068881488100073,0.22003390104124626,0.19973270703888948,0.21404359058112513,0.2127391138456894,0.22732868823680313,12311,12389,-2.520965808960087,0.011703322323506876,True,0.06354038308550561,0.013145752231238955,0.005214569822611618,24700,0.09958352316022465,5.268290248494623e-10,False
